State,District,Crop,Year,Season,Area,Production,Yield,Annual_Rainfall
Chhattisgarh,SURAJPUR,Turmeric,2016,Whole Year,305.0,299.0,0.980327869,1315.8
Chhattisgarh,SURAJPUR,Turmeric,2017,Whole Year,297.0,193.0,0.64983165,1124.4
Chhattisgarh,SURGUJA,Turmeric,2016,Whole Year,175.0,145.0,0.828571429,1315.8
Chhattisgarh,SURGUJA,Turmeric,2017,Whole Year,190.0,153.0,0.805263158,1124.4
Chhattisgarh,BALOD,Urad,2016,Kharif,1277.0,338.0,0.26468285,1315.8
Chhattisgarh,BALOD,Urad,2016,Rabi,668.0,139.0,0.208083832,1315.8
Chhattisgarh,BALOD,Urad,2017,Kharif,992.0,293.0,0.295362903,1124.4
Chhattisgarh,BALOD,Urad,2017,Rabi,186.0,40.0,0.215053763,1124.4
Chhattisgarh,BALODA BAZAR,Urad,2016,Kharif,1112.0,348.0,0.31294964,1315.8
Chhattisgarh,BALODA BAZAR,Urad,2016,Rabi,6.0,1.0,0.166666667,1315.8
Chhattisgarh,BALODA BAZAR,Urad,2017,Kharif,1410.0,354.0,0.25106383,1124.4
Chhattisgarh,BALRAMPUR,Urad,2016,Kharif,4709.0,1685.0,0.357825441,1315.8
Chhattisgarh,BALRAMPUR,Urad,2017,Kharif,4425.0,1392.0,0.314576271,1124.4
Chhattisgarh,BASTAR,Urad,2016,Kharif,1709.0,678.0,0.39672323,1315.8
Chhattisgarh,BASTAR,Urad,2016,Rabi,21.0,9.0,0.428571429,1315.8
Chhattisgarh,BASTAR,Urad,2017,Kharif,1557.0,659.0,0.423249839,1124.4
Chhattisgarh,BASTAR,Urad,2017,Rabi,43.0,19.0,0.441860465,1124.4
Chhattisgarh,BEMETARA,Urad,2016,Kharif,186.0,63.0,0.338709677,1315.8
Chhattisgarh,BEMETARA,Urad,2016,Rabi,28.0,6.0,0.214285714,1315.8
Chhattisgarh,BEMETARA,Urad,2017,Kharif,248.0,97.0,0.391129032,1124.4
Chhattisgarh,BEMETARA,Urad,2017,Rabi,5.0,1.0,0.2,1124.4
Chhattisgarh,BIJAPUR,Urad,2016,Kharif,281.0,113.0,0.402135231,1315.8
Chhattisgarh,BIJAPUR,Urad,2016,Rabi,98.0,36.0,0.367346939,1315.8
Chhattisgarh,BIJAPUR,Urad,2017,Kharif,263.0,67.0,0.254752852,1124.4
Chhattisgarh,BIJAPUR,Urad,2017,Rabi,101.0,32.0,0.316831683,1124.4
Chhattisgarh,BILASPUR,Urad,2016,Kharif,1276.0,314.0,0.246081505,1315.8
Chhattisgarh,BILASPUR,Urad,2016,Rabi,37.0,9.0,0.243243243,1315.8
Chhattisgarh,BILASPUR,Urad,2017,Kharif,1114.0,266.0,0.238779174,1124.4
Chhattisgarh,BILASPUR,Urad,2017,Rabi,26.0,5.0,0.192307692,1124.4
Chhattisgarh,DANTEWADA,Urad,2016,Kharif,542.0,237.0,0.437269373,1315.8
Chhattisgarh,DANTEWADA,Urad,2016,Rabi,7.0,4.0,0.571428571,1315.8
Chhattisgarh,DANTEWADA,Urad,2017,Kharif,461.0,125.0,0.271149675,1124.4
Chhattisgarh,DANTEWADA,Urad,2017,Rabi,3.0,1.0,0.333333333,1124.4
Chhattisgarh,DHAMTARI,Urad,2016,Kharif,461.0,176.0,0.381778742,1315.8
Chhattisgarh,DHAMTARI,Urad,2016,Rabi,280.0,77.0,0.275,1315.8
Chhattisgarh,DHAMTARI,Urad,2017,Kharif,578.0,221.0,0.382352941,1124.4
Chhattisgarh,DHAMTARI,Urad,2017,Rabi,207.0,57.0,0.275362319,1124.4
Chhattisgarh,DURG,Urad,2016,Kharif,127.0,43.0,0.338582677,1315.8
Chhattisgarh,DURG,Urad,2016,Rabi,48.0,13.0,0.270833333,1315.8
Chhattisgarh,DURG,Urad,2017,Kharif,87.0,28.0,0.32183908,1124.4
Chhattisgarh,DURG,Urad,2017,Rabi,26.0,5.0,0.192307692,1124.4
Chhattisgarh,GARIYABAND,Urad,2016,Kharif,1154.0,434.0,0.376083189,1315.8
Chhattisgarh,GARIYABAND,Urad,2016,Rabi,87.0,20.0,0.229885057,1315.8
Chhattisgarh,GARIYABAND,Urad,2017,Kharif,1476.0,462.0,0.31300813,1124.4
Chhattisgarh,GARIYABAND,Urad,2017,Rabi,30.0,7.0,0.233333333,1124.4
Chhattisgarh,JANJGIR-CHAMPA,Urad,2016,Kharif,1259.0,446.0,0.354249404,1315.8
Chhattisgarh,JANJGIR-CHAMPA,Urad,2016,Rabi,162.0,59.0,0.364197531,1315.8
Chhattisgarh,JANJGIR-CHAMPA,Urad,2017,Kharif,1048.0,246.0,0.234732824,1124.4
Chhattisgarh,JANJGIR-CHAMPA,Urad,2017,Rabi,113.0,41.0,0.362831858,1124.4
Chhattisgarh,JASHPUR,Urad,2016,Kharif,12831.0,4329.0,0.337386018,1315.8
Chhattisgarh,JASHPUR,Urad,2017,Kharif,11684.0,4651.0,0.398065731,1124.4
Chhattisgarh,KABIRDHAM,Urad,2016,Kharif,1464.0,468.0,0.319672131,1315.8
Chhattisgarh,KABIRDHAM,Urad,2016,Rabi,37.0,12.0,0.324324324,1315.8
Chhattisgarh,KABIRDHAM,Urad,2017,Kharif,1318.0,357.0,0.270864947,1124.4
Chhattisgarh,KABIRDHAM,Urad,2017,Rabi,22.0,6.0,0.272727273,1124.4
Chhattisgarh,KANKER,Urad,2016,Kharif,4860.0,1106.0,0.227572016,1315.8
Chhattisgarh,KANKER,Urad,2016,Rabi,65.0,15.0,0.230769231,1315.8
Chhattisgarh,KANKER,Urad,2017,Kharif,4315.0,1572.0,0.364310545,1124.4
Chhattisgarh,KANKER,Urad,2017,Rabi,58.0,13.0,0.224137931,1124.4
Chhattisgarh,KONDAGAON,Urad,2016,Kharif,7843.0,4460.0,0.568659952,1315.8
Chhattisgarh,KONDAGAON,Urad,2017,Kharif,7648.0,3099.0,0.405203975,1124.4
Chhattisgarh,KORBA,Urad,2016,Kharif,4135.0,987.0,0.238694075,1315.8
Chhattisgarh,KORBA,Urad,2016,Rabi,2.0,1.0,0.5,1315.8
Chhattisgarh,KORBA,Urad,2017,Kharif,3866.0,1258.0,0.325400931,1124.4
Chhattisgarh,KORBA,Urad,2017,Rabi,5.0,2.0,0.4,1124.4
Chhattisgarh,KOREA,Urad,2016,Kharif,4090.0,1220.0,0.298288509,1315.8
Chhattisgarh,KOREA,Urad,2017,Kharif,4056.0,1100.0,0.271203156,1124.4
Chhattisgarh,MAHASAMUND,Urad,2016,Kharif,7363.0,1969.0,0.267418172,1315.8
Chhattisgarh,MAHASAMUND,Urad,2016,Rabi,41.0,9.0,0.219512195,1315.8
Chhattisgarh,MAHASAMUND,Urad,2017,Kharif,6885.0,1841.0,0.267392883,1124.4
Chhattisgarh,MAHASAMUND,Urad,2017,Rabi,21.0,5.0,0.238095238,1124.4
Chhattisgarh,MUNGELI,Urad,2016,Kharif,80.0,23.0,0.2875,1315.8
Chhattisgarh,MUNGELI,Urad,2016,Rabi,35.0,9.0,0.257142857,1315.8
Chhattisgarh,MUNGELI,Urad,2017,Kharif,64.0,24.0,0.375,1124.4
Chhattisgarh,MUNGELI,Urad,2017,Rabi,23.0,5.0,0.217391304,1124.4
Chhattisgarh,NARAYANPUR,Urad,2016,Kharif,1385.0,451.0,0.325631769,1315.8
Chhattisgarh,NARAYANPUR,Urad,2017,Kharif,1334.0,606.0,0.454272864,1124.4
Chhattisgarh,RAIGARH,Urad,2016,Kharif,16227.0,3879.0,0.239046034,1315.8
Chhattisgarh,RAIGARH,Urad,2016,Rabi,175.0,34.0,0.194285714,1315.8
Chhattisgarh,RAIGARH,Urad,2017,Kharif,15862.0,3669.0,0.231307527,1124.4
Chhattisgarh,RAIGARH,Urad,2017,Rabi,74.0,14.0,0.189189189,1124.4
Chhattisgarh,RAIPUR,Urad,2016,Kharif,155.0,68.0,0.438709677,1315.8
Chhattisgarh,RAIPUR,Urad,2016,Rabi,242.0,83.0,0.342975207,1315.8
Chhattisgarh,RAIPUR,Urad,2017,Kharif,146.0,60.0,0.410958904,1124.4
Chhattisgarh,RAIPUR,Urad,2017,Rabi,136.0,44.0,0.323529412,1124.4
Chhattisgarh,RAJNANDGAON,Urad,2016,Kharif,5354.0,2419.0,0.45181173,1315.8
Chhattisgarh,RAJNANDGAON,Urad,2016,Rabi,2257.0,653.0,0.289322109,1315.8
Chhattisgarh,RAJNANDGAON,Urad,2017,Kharif,5491.0,2150.0,0.391549809,1124.4
Chhattisgarh,RAJNANDGAON,Urad,2017,Rabi,1388.0,435.0,0.313400576,1124.4
Chhattisgarh,SUKMA,Urad,2016,Kharif,538.0,220.0,0.408921933,1315.8
Chhattisgarh,SUKMA,Urad,2016,Rabi,25.0,8.0,0.32,1315.8
Chhattisgarh,SUKMA,Urad,2017,Kharif,623.0,235.0,0.377207063,1124.4
Chhattisgarh,SUKMA,Urad,2017,Rabi,15.0,5.0,0.333333333,1124.4
Chhattisgarh,SURAJPUR,Urad,2016,Kharif,5453.0,1537.0,0.281863195,1315.8
Chhattisgarh,SURAJPUR,Urad,2016,Rabi,3.0,1.0,0.333333333,1315.8
Chhattisgarh,SURAJPUR,Urad,2017,Kharif,5128.0,1807.0,0.352379095,1124.4
Chhattisgarh,SURAJPUR,Urad,2017,Rabi,3.0,1.0,0.333333333,1124.4
Chhattisgarh,SURGUJA,Urad,2016,Kharif,4192.0,1364.0,0.325381679,1315.8
Chhattisgarh,SURGUJA,Urad,2017,Kharif,3779.0,1148.0,0.30378407,1124.4
Chhattisgarh,BALOD,Wheat,2016,Rabi,2428.0,2521.0,1.03830313,1315.8
Chhattisgarh,BALOD,Wheat,2017,Rabi,3641.0,4057.0,1.114254326,1124.4
Chhattisgarh,BALODA BAZAR,Wheat,2016,Rabi,3799.0,8371.0,2.203474599,1315.8
Chhattisgarh,BALODA BAZAR,Wheat,2017,Rabi,3793.0,5936.0,1.564988136,1124.4
Chhattisgarh,BALRAMPUR,Wheat,2016,Rabi,8927.0,16169.0,1.811246779,1315.8
Chhattisgarh,BALRAMPUR,Wheat,2017,Rabi,9024.0,16684.0,1.848847518,1124.4
Chhattisgarh,BASTAR,Wheat,2016,Rabi,246.0,610.0,2.479674797,1315.8
Chhattisgarh,BASTAR,Wheat,2017,Rabi,435.0,848.0,1.949425287,1124.4
Chhattisgarh,BEMETARA,Wheat,2016,Rabi,14664.0,17940.0,1.223404255,1315.8
Chhattisgarh,BEMETARA,Wheat,2017,Rabi,15276.0,16676.0,1.091647028,1124.4
Chhattisgarh,BILASPUR,Wheat,2016,Rabi,6188.0,9934.0,1.605365223,1315.8
Chhattisgarh,BILASPUR,Wheat,2017,Rabi,6255.0,9164.0,1.465067946,1124.4
Chhattisgarh,DANTEWADA,Wheat,2016,Rabi,3.0,6.0,2.0,1315.8
Chhattisgarh,DANTEWADA,Wheat,2017,Rabi,10.0,11.0,1.1,1124.4
Chhattisgarh,DHAMTARI,Wheat,2016,Rabi,859.0,1273.0,1.481955763,1315.8
Chhattisgarh,DHAMTARI,Wheat,2017,Rabi,4547.0,7016.0,1.542995382,1124.4
Chhattisgarh,DURG,Wheat,2016,Rabi,7134.0,10193.0,1.428791702,1315.8
Chhattisgarh,DURG,Wheat,2017,Rabi,6782.0,6941.0,1.023444412,1124.4
Chhattisgarh,GARIYABAND,Wheat,2016,Rabi,185.0,355.0,1.918918919,1315.8
Chhattisgarh,GARIYABAND,Wheat,2017,Rabi,332.0,567.0,1.707831325,1124.4
Chhattisgarh,JANJGIR-CHAMPA,Wheat,2016,Rabi,1765.0,3334.0,1.888951841,1315.8
Chhattisgarh,JANJGIR-CHAMPA,Wheat,2017,Rabi,1482.0,2678.0,1.807017544,1124.4
Chhattisgarh,JASHPUR,Wheat,2016,Rabi,1084.0,1768.0,1.63099631,1315.8
Chhattisgarh,JASHPUR,Wheat,2017,Rabi,907.0,1470.0,1.620727674,1124.4
Chhattisgarh,KABIRDHAM,Wheat,2016,Rabi,7925.0,9329.0,1.177160883,1315.8
Chhattisgarh,KABIRDHAM,Wheat,2017,Rabi,7047.0,6892.0,0.978004825,1124.4
Chhattisgarh,KANKER,Wheat,2016,Rabi,311.0,675.0,2.170418006,1315.8
Chhattisgarh,KANKER,Wheat,2017,Rabi,524.0,824.0,1.572519084,1124.4
Chhattisgarh,KONDAGAON,Wheat,2016,Rabi,107.0,226.0,2.112149533,1315.8
Chhattisgarh,KONDAGAON,Wheat,2017,Rabi,250.0,479.0,1.916,1124.4
Chhattisgarh,KORBA,Wheat,2016,Rabi,551.0,649.0,1.177858439,1315.8
Chhattisgarh,KORBA,Wheat,2017,Rabi,411.0,472.0,1.148418491,1124.4
Chhattisgarh,KOREA,Wheat,2016,Rabi,3651.0,4873.0,1.334702821,1315.8
Chhattisgarh,KOREA,Wheat,2017,Rabi,3424.0,4232.0,1.235981308,1124.4
Chhattisgarh,MAHASAMUND,Wheat,2016,Rabi,1011.0,1760.0,1.740850643,1315.8
Chhattisgarh,MAHASAMUND,Wheat,2017,Rabi,1569.0,2702.0,1.722115997,1124.4
Chhattisgarh,MUNGELI,Wheat,2016,Rabi,5397.0,8474.0,1.570131555,1315.8
Chhattisgarh,MUNGELI,Wheat,2017,Rabi,5608.0,7407.0,1.320791726,1124.4
Chhattisgarh,NARAYANPUR,Wheat,2016,Rabi,5.0,7.0,1.4,1315.8
Chhattisgarh,NARAYANPUR,Wheat,2017,Rabi,24.0,56.0,2.333333333,1124.4
Chhattisgarh,RAIGARH,Wheat,2016,Rabi,2783.0,5350.0,1.922385914,1315.8
Chhattisgarh,RAIGARH,Wheat,2017,Rabi,3002.0,5288.0,1.761492338,1124.4
Chhattisgarh,RAIPUR,Wheat,2016,Rabi,2950.0,6186.0,2.096949153,1315.8
Chhattisgarh,RAIPUR,Wheat,2017,Rabi,4316.0,7443.0,1.724513438,1124.4
Chhattisgarh,RAJNANDGAON,Wheat,2016,Rabi,19086.0,24559.0,1.286754689,1315.8
Chhattisgarh,RAJNANDGAON,Wheat,2017,Rabi,12798.0,17622.0,1.376933896,1124.4
Chhattisgarh,SUKMA,Wheat,2016,Rabi,2.0,3.0,1.5,1315.8
Chhattisgarh,SUKMA,Wheat,2017,Rabi,2.0,2.0,1.0,1124.4
Chhattisgarh,SURAJPUR,Wheat,2016,Rabi,5854.0,9150.0,1.563033823,1315.8
Chhattisgarh,SURAJPUR,Wheat,2017,Rabi,5324.0,7971.0,1.497182569,1124.4
Chhattisgarh,SURGUJA,Wheat,2016,Rabi,5199.0,7363.0,1.416233891,1315.8
Chhattisgarh,SURGUJA,Wheat,2017,Rabi,5412.0,8204.0,1.515890613,1124.4
Himachal Pradesh,KANGRA,Arhar/Tur,2017,Kharif,12.0,5.0,0.416666667,1182.2
Himachal Pradesh,SHIMLA,Arhar/Tur,2016,Kharif,9.0,1.0,0.111111111,921.5
Himachal Pradesh,SHIMLA,Arhar/Tur,2017,Kharif,18.0,11.0,0.611111111,1182.2
Himachal Pradesh,SIRMAUR,Arhar/Tur,2016,Kharif,1.0,1.0,1.0,921.5
Himachal Pradesh,SIRMAUR,Arhar/Tur,2017,Kharif,15.0,7.0,0.466666667,1182.2
Himachal Pradesh,HAMIRPUR,Bajra,2016,Kharif,5.0,2.0,0.4,921.5
Himachal Pradesh,HAMIRPUR,Bajra,2017,Kharif,5.0,3.0,0.6,1182.2
Himachal Pradesh,KANGRA,Bajra,2016,Kharif,116.0,56.0,0.482758621,921.5
Himachal Pradesh,KANGRA,Bajra,2017,Kharif,48.0,36.0,0.75,1182.2
Himachal Pradesh,MANDI,Bajra,2016,Kharif,33.0,17.0,0.515151515,921.5
Himachal Pradesh,MANDI,Bajra,2017,Kharif,23.0,17.0,0.739130435,1182.2
Himachal Pradesh,SHIMLA,Bajra,2016,Kharif,1.0,1.0,1.0,921.5
Himachal Pradesh,SHIMLA,Bajra,2017,Kharif,1.0,1.0,1.0,1182.2
Himachal Pradesh,SIRMAUR,Bajra,2016,Kharif,2.0,1.0,0.5,921.5
Himachal Pradesh,SIRMAUR,Bajra,2017,Kharif,2.0,1.0,0.5,1182.2
Himachal Pradesh,BILASPUR,Barley,2016,Rabi,130.0,126.0,0.969230769,921.5
Himachal Pradesh,BILASPUR,Barley,2017,Rabi,132.0,258.0,1.954545455,1182.2
Himachal Pradesh,CHAMBA,Barley,2016,Rabi,3553.0,3897.0,1.096819589,921.5
Himachal Pradesh,CHAMBA,Barley,2017,Rabi,3591.0,6939.0,1.932330827,1182.2
Himachal Pradesh,HAMIRPUR,Barley,2016,Rabi,37.0,30.0,0.810810811,921.5
Himachal Pradesh,HAMIRPUR,Barley,2017,Rabi,38.0,63.0,1.657894737,1182.2
Himachal Pradesh,KANGRA,Barley,2016,Rabi,2539.0,2762.0,1.087829854,921.5
Himachal Pradesh,KANGRA,Barley,2017,Rabi,2566.0,4958.0,1.932190179,1182.2
Himachal Pradesh,KINNAUR,Barley,2016,Rabi,781.0,1211.0,1.550576184,921.5
Himachal Pradesh,KINNAUR,Barley,2017,Rabi,990.0,1864.0,1.882828283,1182.2
Himachal Pradesh,KULLU,Barley,2016,Rabi,2999.0,3042.0,1.014338113,921.5
Himachal Pradesh,KULLU,Barley,2017,Rabi,2432.0,4581.0,1.883634868,1182.2
Himachal Pradesh,LAHUL AND SPITI,Barley,2016,Rabi,437.0,391.0,0.894736842,921.5
Himachal Pradesh,LAHUL AND SPITI,Barley,2017,Rabi,442.0,395.0,0.893665158,1182.2
Himachal Pradesh,MANDI,Barley,2016,Rabi,2908.0,2660.0,0.914718019,921.5
Himachal Pradesh,MANDI,Barley,2017,Rabi,2339.0,4208.0,1.799059427,1182.2
Himachal Pradesh,SHIMLA,Barley,2016,Rabi,3089.0,1776.0,0.574943347,921.5
Himachal Pradesh,SHIMLA,Barley,2017,Rabi,3123.0,5511.0,1.764649376,1182.2
Himachal Pradesh,SIRMAUR,Barley,2016,Rabi,1874.0,1309.0,0.69850587,921.5
Himachal Pradesh,SIRMAUR,Barley,2017,Rabi,1894.0,2723.0,1.437697994,1182.2
Himachal Pradesh,SOLAN,Barley,2016,Rabi,1596.0,921.0,0.577067669,921.5
Himachal Pradesh,SOLAN,Barley,2017,Rabi,1613.0,2378.0,1.474271544,1182.2
Himachal Pradesh,CHAMBA,Coriander,2016,Rabi,4.0,2.0,0.5,921.5
Himachal Pradesh,CHAMBA,Coriander,2017,Rabi,4.0,2.0,0.5,1182.2
Himachal Pradesh,KULLU,Coriander,2016,Rabi,25.0,5.0,0.2,921.5
Himachal Pradesh,KULLU,Coriander,2017,Rabi,25.0,5.0,0.2,1182.2
Himachal Pradesh,MANDI,Coriander,2016,Rabi,12.0,1.0,0.083333333,921.5
Himachal Pradesh,MANDI,Coriander,2017,Rabi,12.0,1.0,0.083333333,1182.2
Himachal Pradesh,SHIMLA,Coriander,2016,Rabi,30.0,4.0,0.133333333,921.5
Himachal Pradesh,SHIMLA,Coriander,2017,Rabi,30.0,4.0,0.133333333,1182.2
Himachal Pradesh,SIRMAUR,Coriander,2016,Rabi,26.0,1.0,0.038461538,921.5
Himachal Pradesh,SIRMAUR,Coriander,2017,Rabi,26.0,1.0,0.038461538,1182.2
Himachal Pradesh,UNA,Coriander,2016,Rabi,2.0,1.0,0.5,921.5
Himachal Pradesh,UNA,Coriander,2017,Rabi,2.0,1.0,0.5,1182.2
Himachal Pradesh,KANGRA,Cotton(lint),2016,Kharif,3.0,1.0,0.333333333,921.5
Himachal Pradesh,SOLAN,Cotton(lint),2016,Kharif,27.0,11.0,0.407407407,921.5
Himachal Pradesh,BILASPUR,Dry chillies,2016,Kharif,7.0,2.0,0.285714286,921.5
Himachal Pradesh,CHAMBA,Dry chillies,2016,Kharif,10.0,3.0,0.3,921.5
Himachal Pradesh,KANGRA,Dry chillies,2016,Kharif,13.0,3.0,0.230769231,921.5
Himachal Pradesh,KULLU,Dry chillies,2016,Kharif,60.0,11.0,0.183333333,921.5
Himachal Pradesh,MANDI,Dry chillies,2016,Kharif,112.0,36.0,0.321428571,921.5
Himachal Pradesh,SHIMLA,Dry chillies,2016,Kharif,45.0,17.0,0.377777778,921.5
Himachal Pradesh,SIRMAUR,Dry chillies,2016,Kharif,195.0,70.0,0.358974359,921.5
Himachal Pradesh,SOLAN,Dry chillies,2016,Kharif,1.0,1.0,1.0,921.5
Himachal Pradesh,CHAMBA,Garlic,2016,Rabi,118.0,48.0,0.406779661,921.5
Himachal Pradesh,CHAMBA,Garlic,2017,Rabi,118.0,51.0,0.43220339,1182.2
Himachal Pradesh,HAMIRPUR,Garlic,2016,Rabi,12.0,2.0,0.166666667,921.5
Himachal Pradesh,HAMIRPUR,Garlic,2017,Rabi,12.0,7.0,0.583333333,1182.2
Himachal Pradesh,KANGRA,Garlic,2016,Rabi,13.0,3.0,0.230769231,921.5
Himachal Pradesh,KANGRA,Garlic,2017,Rabi,13.0,8.0,0.615384615,1182.2
Himachal Pradesh,KULLU,Garlic,2016,Rabi,190.0,92.0,0.484210526,921.5
Himachal Pradesh,KULLU,Garlic,2017,Rabi,190.0,108.0,0.568421053,1182.2
Himachal Pradesh,MANDI,Garlic,2016,Rabi,446.0,100.0,0.224215247,921.5
Himachal Pradesh,MANDI,Garlic,2017,Rabi,446.0,195.0,0.437219731,1182.2
Himachal Pradesh,SHIMLA,Garlic,2016,Rabi,194.0,78.0,0.402061856,921.5
Himachal Pradesh,SHIMLA,Garlic,2017,Rabi,194.0,111.0,0.572164948,1182.2
Himachal Pradesh,SIRMAUR,Garlic,2016,Rabi,2332.0,567.0,0.243138937,921.5
Himachal Pradesh,SIRMAUR,Garlic,2017,Rabi,2332.0,770.0,0.330188679,1182.2
Himachal Pradesh,SOLAN,Garlic,2016,Rabi,28.0,11.0,0.392857143,921.5
Himachal Pradesh,SOLAN,Garlic,2017,Rabi,28.0,14.0,0.5,1182.2
Himachal Pradesh,UNA,Garlic,2016,Rabi,9.0,11.0,1.222222222,921.5
Himachal Pradesh,UNA,Garlic,2017,Rabi,9.0,11.0,1.222222222,1182.2
Himachal Pradesh,BILASPUR,Gram,2016,Rabi,102.0,8.0,0.078431373,921.5
Himachal Pradesh,BILASPUR,Gram,2017,Rabi,78.0,80.0,1.025641026,1182.2
Himachal Pradesh,HAMIRPUR,Gram,2017,Rabi,1.0,1.0,1.0,1182.2
Himachal Pradesh,KANGRA,Gram,2016,Rabi,167.0,116.0,0.694610778,921.5
Himachal Pradesh,KANGRA,Gram,2017,Rabi,98.0,106.0,1.081632653,1182.2
Himachal Pradesh,KULLU,Gram,2016,Rabi,37.0,19.0,0.513513514,921.5
Himachal Pradesh,KULLU,Gram,2017,Rabi,38.0,37.0,0.973684211,1182.2
Himachal Pradesh,MANDI,Gram,2016,Rabi,23.0,4.0,0.173913043,921.5
Himachal Pradesh,MANDI,Gram,2017,Rabi,24.0,25.0,1.041666667,1182.2
Himachal Pradesh,SHIMLA,Gram,2016,Rabi,4.0,1.0,0.25,921.5
Himachal Pradesh,SHIMLA,Gram,2017,Rabi,4.0,4.0,1.0,1182.2
Himachal Pradesh,SIRMAUR,Gram,2016,Rabi,84.0,27.0,0.321428571,921.5
Himachal Pradesh,SIRMAUR,Gram,2017,Rabi,65.0,68.0,1.046153846,1182.2
Himachal Pradesh,SOLAN,Gram,2016,Rabi,23.0,2.0,0.086956522,921.5
Himachal Pradesh,SOLAN,Gram,2017,Rabi,24.0,25.0,1.041666667,1182.2
Himachal Pradesh,UNA,Gram,2016,Rabi,26.0,27.0,1.038461538,921.5
Himachal Pradesh,UNA,Gram,2017,Rabi,26.0,27.0,1.038461538,1182.2
Himachal Pradesh,KULLU,Groundnut,2016,Kharif,22.0,20.0,0.909090909,921.5
Himachal Pradesh,KULLU,Groundnut,2017,Kharif,15.0,19.0,1.266666667,1182.2
Himachal Pradesh,MANDI,Groundnut,2016,Kharif,1.0,1.0,1.0,921.5
Himachal Pradesh,MANDI,Groundnut,2017,Kharif,2.0,1.5,0.75,1182.2
Himachal Pradesh,SHIMLA,Groundnut,2016,Kharif,7.0,4.0,0.571428571,921.5
Himachal Pradesh,SHIMLA,Groundnut,2017,Kharif,7.0,5.3,0.757142857,1182.2
Himachal Pradesh,SIRMAUR,Groundnut,2016,Kharif,18.0,14.0,0.777777778,921.5
Himachal Pradesh,SIRMAUR,Groundnut,2017,Kharif,12.0,11.2,0.933333333,1182.2
Himachal Pradesh,BILASPUR,Horse-gram,2016,Kharif,11.0,3.0,0.272727273,921.5
Himachal Pradesh,BILASPUR,Horse-gram,2017,Kharif,11.0,6.0,0.545454545,1182.2
Himachal Pradesh,CHAMBA,Horse-gram,2016,Kharif,277.0,74.0,0.267148014,921.5
Himachal Pradesh,CHAMBA,Horse-gram,2017,Kharif,280.0,128.0,0.457142857,1182.2
Himachal Pradesh,HAMIRPUR,Horse-gram,2016,Kharif,3.0,1.0,0.333333333,921.5
Himachal Pradesh,HAMIRPUR,Horse-gram,2017,Kharif,3.0,1.0,0.333333333,1182.2
Himachal Pradesh,KANGRA,Horse-gram,2016,Kharif,112.0,56.0,0.5,921.5
Himachal Pradesh,KANGRA,Horse-gram,2017,Kharif,113.0,76.0,0.672566372,1182.2
Himachal Pradesh,KULLU,Horse-gram,2016,Kharif,102.0,27.0,0.264705882,921.5
Himachal Pradesh,KULLU,Horse-gram,2017,Kharif,103.0,65.0,0.631067961,1182.2
Himachal Pradesh,MANDI,Horse-gram,2016,Kharif,205.0,91.0,0.443902439,921.5
Himachal Pradesh,MANDI,Horse-gram,2017,Kharif,207.0,135.0,0.652173913,1182.2
Himachal Pradesh,SHIMLA,Horse-gram,2016,Kharif,530.0,179.0,0.337735849,921.5
Himachal Pradesh,SHIMLA,Horse-gram,2017,Kharif,436.0,251.0,0.575688073,1182.2
Himachal Pradesh,SIRMAUR,Horse-gram,2016,Kharif,177.0,140.0,0.790960452,921.5
Himachal Pradesh,SIRMAUR,Horse-gram,2017,Kharif,179.0,139.0,0.776536313,1182.2
Himachal Pradesh,SOLAN,Horse-gram,2016,Kharif,260.0,19.0,0.073076923,921.5
Himachal Pradesh,SOLAN,Horse-gram,2017,Kharif,263.0,128.0,0.486692015,1182.2
Himachal Pradesh,UNA,Horse-gram,2016,Kharif,19.0,5.0,0.263157895,921.5
Himachal Pradesh,UNA,Horse-gram,2017,Kharif,19.0,9.0,0.473684211,1182.2
Himachal Pradesh,KANGRA,Linseed,2016,Rabi,317.0,110.0,0.347003155,921.5
Himachal Pradesh,KANGRA,Linseed,2017,Rabi,594.0,179.0,0.301346801,1182.2
Himachal Pradesh,MANDI,Linseed,2016,Rabi,100.0,4.0,0.04,921.5
Himachal Pradesh,MANDI,Linseed,2017,Rabi,209.0,61.0,0.291866029,1182.2
Himachal Pradesh,BILASPUR,Maize,2016,Kharif,23094.0,45764.0,1.981640253,921.5
Himachal Pradesh,BILASPUR,Maize,2017,Kharif,24509.0,69071.0,2.818189237,1182.2
Himachal Pradesh,CHAMBA,Maize,2016,Kharif,25205.0,67337.0,2.671573101,921.5
Himachal Pradesh,CHAMBA,Maize,2017,Kharif,26750.0,98789.0,3.693046729,1182.2
Himachal Pradesh,HAMIRPUR,Maize,2016,Kharif,27723.0,53107.0,1.915629622,921.5
Himachal Pradesh,HAMIRPUR,Maize,2017,Kharif,29422.0,77868.0,2.646590986,1182.2
Himachal Pradesh,KANGRA,Maize,2016,Kharif,53340.0,85578.0,1.604386952,921.5
Himachal Pradesh,KANGRA,Maize,2017,Kharif,56610.0,125815.0,2.222487193,1182.2
Himachal Pradesh,KINNAUR,Maize,2016,Kharif,183.0,434.0,2.371584699,921.5
Himachal Pradesh,KINNAUR,Maize,2017,Kharif,194.0,637.0,3.283505155,1182.2
Himachal Pradesh,KULLU,Maize,2016,Kharif,14192.0,40335.0,2.842094138,921.5
